"","terminal_model","date_sold","date_repaired","part_code","failure_description"
"2958","A",2019-08-17,NA,"K01",NA
"2959","A",2019-12-13,NA,"S01",NA
"2960","A",2019-05-31,2019-10-10,"S01","Screen shutdown"
"2961","A",2019-02-12,NA,"S01",NA
"2962","A",2019-11-21,NA,"S01",NA
"2963","A",2018-09-29,2019-04-01,"K01","Key not responding"
"2964","A",2017-12-04,2018-03-17,"K01","Key not responding"
"2965","A",2019-06-08,NA,"S01",NA
"2966","A",2019-01-20,NA,"K01",NA
"2967","A",2017-08-25,NA,"S01",NA
"2968","A",2019-04-24,NA,"S01",NA
"2969","A",2018-01-28,2019-06-11,"K01","Key not responding"
"2970","A",2019-01-25,2019-03-01,"K01","Key not responding"
"2971","A",2018-05-19,NA,"K01",NA
"2972","A",2017-07-27,NA,"S01",NA
"2973","A",2018-09-28,NA,"S01",NA
"2974","A",2019-05-22,NA,"S01",NA
"2975","A",2017-01-16,2017-12-19,"K01","Key not responding"
"2976","A",2018-03-03,NA,"S01",NA
"2977","A",2018-02-22,NA,"K01",NA
"2978","A",2019-12-23,NA,"K01",NA
"2979","A",2018-12-11,NA,"S01",NA
"2980","A",2018-09-26,NA,"S01",NA
"2981","A",2017-06-03,2018-05-29,"K01","Key not responding"
"2982","A",2019-10-28,NA,"S01",NA
"2983","A",2019-06-12,NA,"S01",NA
"2984","A",2019-09-04,NA,"K01",NA
"2985","A",2018-12-04,NA,"S01",NA
"2986","A",2019-03-17,NA,"S01",NA
"2987","A",2019-07-26,NA,"K01",NA
"2988","A",2019-05-17,NA,"S01",NA
"2989","A",2017-08-26,2017-09-15,"K01","Key not responding"
"2990","A",2017-08-08,2018-07-31,"S01","Screen shutdown"
"2991","A",2018-11-13,NA,"S01",NA
"2992","A",2017-10-23,2017-11-05,"K01","Key not responding"
"2993","A",2017-08-23,2017-11-21,"K01","Key not responding"
"2994","A",2018-09-13,2019-01-04,"K01","Key not responding"
"2995","A",2019-02-25,NA,"S01",NA
"2996","A",2019-08-01,NA,"S01",NA
"2997","A",2017-09-08,NA,"S01",NA
"2998","A",2017-05-26,2018-01-07,"K01","Key not responding"
"2999","A",2017-12-29,NA,"S01",NA
"3000","A",2018-10-07,NA,"S01",NA
"3001","B",2018-12-20,2019-01-03,"S01","Screen shutdown"
"3002","B",2019-03-17,NA,"K02",NA
"3003","B",2018-10-30,NA,"S01",NA
"3004","B",2019-10-13,NA,"S01",NA
"3005","B",2019-11-21,NA,"S01",NA
"3006","B",2019-03-05,NA,"S01",NA
"3007","B",2018-10-01,NA,"S01",NA
"3008","B",2018-03-16,NA,"S01",NA
"3009","B",2019-09-15,NA,"S01",NA
"3010","B",2019-07-17,NA,"S01",NA
"3011","B",2018-08-30,NA,"S01",NA
"3012","B",2019-08-31,2019-10-06,"S01","Screen shutdown"
"3013","B",2019-05-29,NA,"S01",NA
"3014","B",2019-08-20,NA,"K02",NA
"3015","B",2019-12-21,NA,"S01",NA
"3016","B",2018-01-15,NA,"S01",NA
"3017","B",2019-12-30,NA,"K02",NA
"3018","B",2019-08-27,2019-12-10,"K02","Key not responding"
"3019","B",2018-10-28,2019-09-30,"K02","Key not responding"
"3020","B",2018-02-28,2019-06-10,"K02","Key not responding"
"3021","B",2019-11-21,NA,"K02",NA
"3022","B",2019-04-22,NA,"S01",NA
"3023","B",2019-02-01,NA,"S01",NA
"3024","B",2019-03-01,2019-10-28,"S01","Screen shutdown"
"3025","B",2019-01-26,NA,"S01",NA
"3026","B",2019-12-19,NA,"S01",NA
"3027","B",2019-11-21,NA,"S01",NA
"3028","B",2018-08-10,NA,"S01",NA
"3029","B",2018-11-22,NA,"S01",NA
"3030","B",2018-05-20,NA,"S01",NA
"3031","B",2018-07-27,NA,"S01",NA
"3032","B",2019-12-14,NA,"S01",NA
"3033","B",2019-12-31,NA,"S01",NA
"3034","B",2019-04-19,2019-07-25,"S01","Screen shutdown"
"3035","B",2019-02-06,NA,"K02",NA
"3036","B",2019-09-10,NA,"S01",NA
"3037","B",2019-07-27,NA,"S01",NA
"3038","B",2019-06-04,NA,"S01",NA
"3039","B",2019-02-20,NA,"S01",NA
"3040","B",2019-01-07,NA,"S01",NA
"3041","B",2019-09-22,NA,"S01",NA
"3042","B",2018-11-24,NA,"S01",NA
"3043","B",2019-04-21,NA,"S01",NA
"3044","B",2019-07-30,NA,"S01",NA
"3045","B",2018-11-18,NA,"S01",NA
"3046","B",2019-11-21,NA,"S01",NA
"3047","B",2019-01-07,NA,"S01",NA
"3048","B",2019-07-19,NA,"K02",NA
"3049","B",2019-12-24,NA,"S01",NA
"3050","B",2018-11-29,NA,"S01",NA
"3051","B",2019-12-31,NA,"S01",NA
"3052","B",2019-11-08,NA,"S01",NA
"3053","B",2018-02-15,NA,"S01",NA
"3054","B",2019-03-04,NA,"K02",NA
"3055","B",2018-03-18,2019-03-17,"K02","Key not responding"
"3056","B",2018-12-25,2019-04-07,"K02","Key not responding"
"3057","B",2019-10-23,NA,"S01",NA
"3058","B",2019-03-03,NA,"S01",NA
"3059","B",2019-12-13,NA,"K02",NA
"3060","B",2019-10-21,NA,"K02",NA
"3061","B",2019-01-12,NA,"S01",NA
"3062","B",2019-02-24,NA,"S01",NA
"3063","B",2019-12-19,NA,"K02",NA
"3064","B",2019-09-18,NA,"S01",NA
"3065","B",2019-07-24,NA,"K02",NA
"3066","B",2018-02-20,2019-11-01,"K02","Key not responding"
"3067","B",2019-06-10,NA,"S01",NA
"3068","B",2018-12-04,NA,"K02",NA
"3069","B",2019-02-07,NA,"S01",NA
"3070","B",2019-11-25,NA,"S01",NA
"3071","B",2019-06-20,NA,"S01",NA
"3072","B",2018-03-20,2019-09-08,"S01","Screen shutdown"
"3073","B",2018-07-19,NA,"S01",NA
"3074","B",2018-10-08,NA,"S01",NA
"3075","B",2019-12-14,NA,"S01",NA
"3076","B",2019-12-22,NA,"S01",NA
"3077","B",2019-11-07,NA,"S01",NA
"3078","B",2018-02-19,NA,"S01",NA
"3079","B",2019-04-24,NA,"S01",NA
"3080","B",2019-11-24,NA,"S01",NA
"3081","B",2018-09-26,2019-09-15,"K02","Key not responding"
"3082","B",2019-11-04,NA,"K02",NA
"3083","B",2019-09-02,NA,"S01",NA
"3084","B",2019-03-29,NA,"S01",NA
"3085","B",2019-07-23,NA,"S01",NA
"3086","B",2019-07-12,NA,"S01",NA
"3087","B",2019-08-17,NA,"S01",NA
"3088","B",2019-03-08,2019-10-18,"K02","Key not responding"
"3089","B",2019-11-07,NA,"S01",NA
"3090","B",2019-12-03,NA,"S01",NA
"3091","B",2019-09-01,NA,"S01",NA
"3092","B",2019-07-26,NA,"S01",NA
"3093","B",2019-11-02,NA,"S01",NA
"3094","B",2019-03-15,NA,"S01",NA
"3095","B",2019-06-03,NA,"S01",NA
"3096","B",2018-11-22,NA,"S01",NA
"3097","B",2019-12-15,NA,"S01",NA
"3098","B",2019-09-03,NA,"S01",NA
"3099","B",2019-12-31,NA,"S01",NA
"3100","B",2019-11-11,NA,"S01",NA
"3101","B",2019-12-23,NA,"S01",NA
"3102","B",2019-08-06,NA,"S01",NA
"3103","B",2019-11-25,NA,"S01",NA
"3104","B",2018-11-07,NA,"S01",NA
"3105","B",2018-04-08,NA,"S01",NA
"3106","B",2019-12-20,NA,"S01",NA
"3107","B",2019-11-27,NA,"K02",NA
"3108","B",2018-12-09,NA,"S01",NA
"3109","B",2019-01-28,NA,"K02",NA
"3110","B",2019-10-29,NA,"K02",NA
"3111","B",2018-12-22,NA,"S01",NA
"3112","B",2019-08-15,NA,"S01",NA
"3113","B",2018-07-19,NA,"S01",NA
"3114","B",2019-01-19,NA,"S01",NA
"3115","B",2018-12-06,NA,"K02",NA
"3116","B",2018-08-20,NA,"K02",NA
"3117","B",2018-11-05,NA,"S01",NA
"3118","B",2018-05-11,NA,"S01",NA
"3119","B",2019-03-18,NA,"K02",NA
"3120","B",2019-11-13,NA,"K02",NA
"3121","B",2018-11-29,NA,"S01",NA
"3122","B",2019-03-08,NA,"K02",NA
"3123","B",2018-03-26,2019-06-22,"K02","Key not responding"
"3124","B",2018-08-08,NA,"S01",NA
"3125","B",2019-06-13,NA,"S01",NA
"3126","B",2019-05-28,NA,"K02",NA
"3127","B",2018-12-25,NA,"K02",NA
"3128","B",2019-06-03,NA,"S01",NA
"3129","B",2019-12-11,NA,"S01",NA
"3130","B",2018-12-09,NA,"S01",NA
"3131","B",2018-12-24,NA,"S01",NA
"3132","B",2019-02-02,NA,"S01",NA
"3133","B",2018-12-26,NA,"S01",NA
"3134","B",2019-02-12,NA,"S01",NA
"3135","B",2018-12-26,2019-07-30,"K02","Key not responding"
"3136","B",2019-05-03,2019-06-01,"S01","Screen shutdown"
"3137","B",2019-11-25,NA,"S01",NA
"3138","B",2019-03-19,NA,"S01",NA
"3139","B",2019-03-08,NA,"S01",NA
"3140","B",2018-10-30,2019-12-03,"S01","Screen shutdown"
"3141","B",2019-05-13,NA,"K02",NA
"3142","B",2019-07-14,NA,"S01",NA
"3143","B",2019-02-25,NA,"S01",NA
"3144","B",2018-05-31,NA,"S01",NA
"3145","B",2018-12-05,NA,"S01",NA
"3146","B",2018-03-06,NA,"S01",NA
"3147","B",2019-02-05,NA,"S01",NA
"3148","B",2019-09-23,NA,"S01",NA
"3149","B",2019-12-18,NA,"S01",NA
"3150","B",2019-02-19,NA,"S01",NA
"3151","B",2018-12-18,NA,"K02",NA
"3152","B",2019-11-29,NA,"S01",NA
"3153","B",2019-12-08,NA,"S01",NA
"3154","B",2019-10-22,NA,"S01",NA
"3155","B",2018-11-01,NA,"S01",NA
"3156","B",2018-01-15,2019-09-05,"K02","Key not responding"
"3157","B",2018-09-21,NA,"S01",NA
"3158","B",2019-01-16,NA,"S01",NA
"3159","B",2019-12-29,NA,"S01",NA
"3160","B",2019-03-14,NA,"K02",NA
"3161","B",2018-08-07,NA,"S01",NA
"3162","B",2018-12-21,NA,"S01",NA
"3163","B",2019-12-24,NA,"S01",NA
"3164","B",2019-03-21,2019-10-04,"S01","Screen shutdown"
"3165","B",2018-06-29,2019-03-21,"S01","Screen shutdown"
"3166","B",2019-09-08,NA,"S01",NA
"3167","B",2018-11-30,NA,"S01",NA
"3168","B",2018-09-25,NA,"K02",NA
"3169","B",2019-07-31,NA,"S01",NA
"3170","B",2019-10-05,NA,"S01",NA
"3171","B",2019-12-09,NA,"S01",NA
"3172","B",2019-02-23,NA,"S01",NA
"3173","B",2019-09-17,NA,"K02",NA
"3174","B",2019-10-14,NA,"S01",NA
"3175","B",2018-05-22,2019-09-03,"S01","Screen shutdown"
"3176","B",2018-12-28,NA,"S01",NA
"3177","B",2019-10-04,NA,"S01",NA
"3178","B",2018-12-28,NA,"K02",NA
"3179","B",2019-04-22,NA,"S01",NA
"3180","B",2019-04-24,NA,"S01",NA
"3181","B",2019-12-08,NA,"S01",NA
"3182","B",2019-12-20,NA,"K02",NA
"3183","B",2019-12-09,NA,"K02",NA
"3184","B",2019-09-28,NA,"S01",NA
"3185","B",2018-12-07,NA,"S01",NA
"3186","B",2018-11-25,NA,"S01",NA
"3187","B",2019-10-06,NA,"K02",NA
"3188","B",2019-10-11,NA,"S01",NA
"3189","B",2019-07-05,NA,"S01",NA
"3190","B",2018-12-15,NA,"S01",NA
"3191","B",2019-12-09,NA,"S01",NA
"3192","B",2019-05-16,NA,"S01",NA
"3193","B",2019-04-06,2019-08-19,"K02","Key not responding"
"3194","B",2019-11-18,NA,"S01",NA
"3195","B",2019-11-02,NA,"S01",NA
"3196","B",2018-12-05,NA,"S01",NA
"3197","B",2019-10-12,NA,"S01",NA
"3198","B",2018-06-26,2019-08-01,"K02","Key not responding"
"3199","B",2018-11-24,NA,"S01",NA
"3200","B",2018-07-02,NA,"S01",NA
"3201","B",2019-09-18,NA,"K02",NA
"3202","B",2018-09-07,2018-09-28,"K02","Key not responding"
"3203","B",2019-02-13,NA,"S01",NA
"3204","B",2019-02-26,NA,"S01",NA
"3205","B",2019-05-10,NA,"S01",NA
"3206","B",2018-09-10,NA,"K02",NA
"3207","B",2018-05-03,2018-10-21,"K02","Key not responding"
"3208","B",2019-06-06,NA,"S01",NA
"3209","B",2019-10-17,NA,"S01",NA
"3210","B",2019-12-26,NA,"S01",NA
"3211","B",2019-08-24,NA,"S01",NA
"3212","B",2019-12-22,NA,"S01",NA
"3213","B",2019-02-28,NA,"S01",NA
"3214","B",2019-03-29,NA,"S01",NA
"3215","B",2019-04-14,NA,"S01",NA
"3216","B",2019-04-15,NA,"K02",NA
"3217","B",2019-06-22,NA,"S01",NA
"3218","B",2019-11-01,NA,"S01",NA
"3219","B",2018-12-31,NA,"S01",NA
"3220","B",2019-04-26,NA,"S01",NA
"3221","B",2018-10-14,2019-02-18,"S01","Screen shutdown"
"3222","B",2019-11-14,NA,"S01",NA
"3223","B",2018-12-11,NA,"K02",NA
"3224","B",2019-11-25,NA,"K02",NA
"3225","B",2018-10-10,NA,"S01",NA
"3226","B",2018-12-16,NA,"S01",NA
"3227","B",2019-12-31,NA,"S01",NA
"3228","B",2018-02-03,NA,"S01",NA
"3229","B",2018-12-22,2019-10-16,"K02","Key not responding"
"3230","B",2019-12-14,NA,"S01",NA
"3231","B",2019-12-28,NA,"S01",NA
"3232","B",2019-12-27,NA,"S01",NA
"3233","B",2019-11-07,NA,"S01",NA
"3234","B",2018-09-04,NA,"S01",NA
"3235","B",2018-10-09,2019-11-04,"K02","Key not responding"
"3236","B",2019-09-01,NA,"K02",NA
"3237","B",2018-09-29,NA,"S01",NA
"3238","B",2019-08-27,NA,"S01",NA
"3239","B",2018-04-13,NA,"S01",NA
"3240","B",2019-02-02,NA,"S01",NA
"3241","B",2018-12-16,NA,"S01",NA
"3242","B",2018-01-20,2018-07-18,"S01","Screen shutdown"
"3243","B",2019-11-03,NA,"K02",NA
"3244","B",2018-12-06,NA,"K02",NA
"3245","B",2019-05-27,NA,"S01",NA
"3246","B",2019-09-20,2019-12-04,"K02","Key not responding"
"3247","B",2019-01-17,NA,"S01",NA
"3248","B",2019-12-13,NA,"K02",NA
"3249","B",2019-09-26,NA,"K02",NA
"3250","B",2019-07-03,NA,"S01",NA
"3251","B",2019-03-25,NA,"S01",NA
"3252","B",2018-11-01,NA,"K02",NA
"3253","B",2019-09-30,NA,"S01",NA
"3254","B",2019-08-23,NA,"S01",NA
"3255","B",2019-12-13,NA,"S01",NA
"3256","B",2019-08-16,NA,"K02",NA
"3257","B",2018-01-11,NA,"S01",NA
"3258","B",2019-09-22,NA,"S01",NA
"3259","B",2019-10-18,NA,"S01",NA
"3260","B",2018-12-18,2019-07-12,"S01","Screen shutdown"
"3261","B",2018-02-15,2019-07-03,"S01","Screen shutdown"
"3262","B",2019-09-25,NA,"S01",NA
"3263","B",2018-08-24,NA,"K02",NA
"3264","B",2019-06-10,NA,"K02",NA
"3265","B",2018-05-05,NA,"S01",NA
"3266","B",2019-01-24,NA,"S01",NA
"3267","B",2019-10-23,NA,"S01",NA
"3268","B",2018-12-19,NA,"S01",NA
"3269","B",2018-06-21,2019-03-20,"S01","Screen shutdown"
"3270","B",2018-11-13,NA,"S01",NA
"3271","B",2019-12-24,NA,"S01",NA
"3272","B",2018-07-19,NA,"S01",NA
"3273","B",2019-01-28,NA,"S01",NA
"3274","B",2018-04-11,NA,"K02",NA
"3275","B",2019-08-06,NA,"S01",NA
"3276","B",2019-12-01,NA,"S01",NA
"3277","B",2019-08-11,NA,"K02",NA
"3278","B",2019-01-02,NA,"S01",NA
"3279","B",2019-12-04,NA,"S01",NA
"3280","B",2019-11-06,NA,"S01",NA
"3281","B",2019-05-22,NA,"K02",NA
"3282","B",2018-12-26,2020-01-15,"K02","Key not responding"
"3283","B",2019-12-15,NA,"S01",NA
"3284","B",2018-09-28,NA,"S01",NA
"3285","B",2019-09-23,NA,"S01",NA
"3286","B",2018-08-31,NA,"S01",NA
"3287","B",2018-12-19,2019-06-03,"S01","Screen shutdown"
"3288","B",2019-12-18,NA,"S01",NA
"3289","B",2018-10-20,NA,"S01",NA
"3290","B",2019-02-05,NA,"K02",NA
"3291","B",2018-10-20,2019-07-17,"K02","Key not responding"
"3292","B",2019-02-24,NA,"K02",NA
"3293","B",2019-11-25,NA,"S01",NA
"3294","B",2018-07-15,2019-10-02,"S01","Screen shutdown"
"3295","B",2018-06-10,NA,"S01",NA
"3296","B",2018-09-23,NA,"K02",NA
"3297","B",2019-07-30,NA,"S01",NA
"3298","B",2019-12-21,NA,"S01",NA
"3299","B",2019-08-03,NA,"S01",NA
"3300","B",2019-02-24,NA,"S01",NA
"3301","B",2019-09-17,NA,"S01",NA
"3302","B",2019-06-28,NA,"S01",NA
"3303","B",2019-11-03,NA,"S01",NA
"3304","B",2019-08-23,NA,"S01",NA
"3305","B",2018-01-30,2019-03-13,"K02","Key not responding"
"3306","B",2019-06-23,NA,"K02",NA
"3307","B",2019-07-15,NA,"S01",NA
"3308","B",2018-07-28,NA,"S01",NA
"3309","B",2018-09-06,NA,"S01",NA
"3310","B",2019-02-20,NA,"S01",NA
"3311","B",2018-11-28,NA,"S01",NA
"3312","B",2018-12-01,NA,"S01",NA
"3313","B",2018-12-21,NA,"S01",NA
"3314","B",2018-10-29,NA,"S01",NA
"3315","B",2019-07-29,NA,"S01",NA
"3316","B",2019-10-18,NA,"S01",NA
"3317","B",2018-08-18,NA,"S01",NA
"3318","B",2019-11-06,NA,"S01",NA
"3319","B",2018-12-15,NA,"S01",NA
"3320","B",2018-12-22,NA,"S01",NA
"3321","B",2019-11-13,NA,"S01",NA
"3322","B",2018-02-18,2019-04-04,"S01","Screen shutdown"
"3323","B",2019-12-01,NA,"S01",NA
"3324","B",2019-11-09,NA,"S01",NA
"3325","B",2019-12-13,NA,"S01",NA
"3326","B",2019-07-28,NA,"S01",NA
"3327","B",2019-05-01,NA,"K02",NA
"3328","B",2019-12-29,NA,"S01",NA
"3329","B",2019-12-01,NA,"S01",NA
"3330","B",2018-04-24,NA,"S01",NA
"3331","B",2018-12-01,NA,"S01",NA
"3332","B",2019-11-22,NA,"S01",NA
"3333","B",2019-09-19,NA,"K02",NA
"3334","B",2018-11-15,NA,"S01",NA
"3335","B",2018-03-19,NA,"S01",NA
"3336","B",2019-08-06,NA,"S01",NA
"3337","B",2018-12-31,2019-07-25,"S01","Screen shutdown"
"3338","B",2019-02-04,NA,"S01",NA
"3339","B",2019-06-22,NA,"S01",NA
"3340","B",2018-03-26,NA,"S01",NA
"3341","B",2018-12-04,NA,"S01",NA
"3342","B",2019-04-06,NA,"S01",NA
"3343","B",2019-07-28,NA,"S01",NA
"3344","B",2019-06-18,NA,"K02",NA
"3345","B",2018-11-30,NA,"S01",NA
"3346","B",2018-02-06,NA,"S01",NA
"3347","B",2019-07-18,NA,"S01",NA
"3348","B",2019-05-06,NA,"S01",NA
"3349","B",2018-11-29,NA,"K02",NA
"3350","B",2018-12-26,NA,"S01",NA
"3351","B",2019-12-06,NA,"K02",NA
"3352","B",2019-03-24,NA,"K02",NA
"3353","B",2018-04-13,2019-05-16,"K02","Key not responding"
"3354","B",2019-11-02,NA,"S01",NA
"3355","B",2019-04-08,NA,"S01",NA
"3356","B",2019-04-25,NA,"S01",NA
"3357","B",2019-12-21,NA,"S01",NA
"3358","B",2018-12-01,NA,"S01",NA
"3359","B",2019-12-18,NA,"S01",NA
"3360","B",2019-11-24,NA,"S01",NA
"3361","B",2018-04-18,NA,"S01",NA
"3362","B",2019-12-29,NA,"S01",NA
"3363","B",2019-09-21,NA,"S01",NA
"3364","B",2019-05-16,2019-09-01,"S01","Screen shutdown"
"3365","B",2019-04-27,NA,"S01",NA
"3366","B",2019-11-26,NA,"S01",NA
"3367","B",2019-01-12,NA,"S01",NA
"3368","B",2019-12-28,NA,"S01",NA
"3369","B",2019-11-07,NA,"S01",NA
"3370","B",2018-10-13,NA,"S01",NA
"3371","B",2018-12-24,NA,"S01",NA
"3372","B",2019-05-11,NA,"S01",NA
"3373","B",2019-11-09,NA,"S01",NA
"3374","B",2019-01-13,NA,"S01",NA
"3375","B",2019-12-26,NA,"S01",NA
"3376","B",2019-03-06,NA,"S01",NA
"3377","B",2018-06-09,NA,"S01",NA
"3378","B",2019-11-18,NA,"S01",NA
"3379","B",2018-08-03,2020-01-12,"K02","Key not responding"
"3380","B",2018-03-10,NA,"S01",NA
"3381","B",2019-11-12,NA,"S01",NA
"3382","B",2019-10-22,NA,"K02",NA
"3383","B",2019-12-21,NA,"S01",NA
"3384","B",2019-12-04,NA,"K02",NA
"3385","B",2019-12-17,NA,"S01",NA
"3386","B",2019-06-23,NA,"S01",NA
"3387","B",2018-12-14,NA,"S01",NA
"3388","B",2019-03-15,NA,"K02",NA
"3389","B",2018-04-01,2018-10-17,"S01","Screen shutdown"
"3390","B",2018-12-27,2019-08-26,"K02","Key not responding"
"3391","B",2019-11-27,NA,"S01",NA
"3392","B",2019-11-18,NA,"S01",NA
"3393","B",2018-07-01,NA,"S01",NA
"3394","B",2019-09-02,NA,"S01",NA
"3395","B",2019-02-09,NA,"K02",NA
"3396","B",2019-06-17,NA,"S01",NA
"3397","B",2019-12-14,NA,"S01",NA
"3398","B",2018-12-12,NA,"S01",NA
"3399","B",2018-12-04,NA,"S01",NA
"3400","B",2019-12-26,NA,"S01",NA
"3401","B",2018-05-24,NA,"S01",NA
"3402","B",2019-05-19,NA,"S01",NA
"3403","B",2019-06-12,NA,"S01",NA
"3404","B",2018-03-30,NA,"S01",NA
"3405","B",2018-09-12,NA,"S01",NA
"3406","B",2019-06-19,NA,"S01",NA
"3407","B",2019-10-16,NA,"S01",NA
"3408","B",2019-12-29,NA,"S01",NA
"3409","B",2019-11-11,NA,"S01",NA
"3410","B",2019-11-28,NA,"S01",NA
"3411","B",2019-12-25,NA,"S01",NA
"3412","B",2019-11-17,NA,"S01",NA
"3413","B",2019-09-08,NA,"S01",NA
"3414","B",2019-09-04,NA,"S01",NA
"3415","B",2019-05-30,NA,"S01",NA
"3416","B",2019-04-22,NA,"S01",NA
"3417","B",2018-11-25,NA,"S01",NA
"3418","B",2019-11-16,NA,"S01",NA
"3419","B",2019-03-01,NA,"S01",NA
"3420","B",2018-12-18,NA,"S01",NA
"3421","B",2018-04-19,NA,"K02",NA
"3422","B",2018-12-20,2019-10-29,"K02","Key not responding"
"3423","B",2019-12-02,NA,"S01",NA
"3424","B",2019-08-02,NA,"K02",NA
"3425","B",2018-07-16,NA,"S01",NA
"3426","B",2018-09-25,NA,"S01",NA
"3427","B",2019-12-28,NA,"S01",NA
"3428","B",2019-10-16,NA,"K02",NA
"3429","B",2019-07-19,NA,"S01",NA
"3430","B",2019-11-15,NA,"K02",NA
"3431","B",2018-08-01,NA,"S01",NA
"3432","B",2019-03-22,NA,"S01",NA
"3433","B",2019-03-24,NA,"S01",NA
"3434","B",2018-05-22,2019-06-20,"K02","Key not responding"
"3435","B",2019-11-12,NA,"S01",NA
"3436","B",2018-07-26,NA,"S01",NA
"3437","B",2019-11-26,NA,"S01",NA
"3438","B",2019-07-11,NA,"S01",NA
"3439","B",2019-12-16,NA,"K02",NA
"3440","B",2019-09-05,NA,"S01",NA
"3441","B",2018-12-31,NA,"S01",NA
"3442","B",2019-02-11,NA,"S01",NA
"3443","B",2019-05-05,NA,"S01",NA
"3444","B",2019-03-14,2020-01-01,"K02","Key not responding"
"3445","B",2019-09-10,NA,"S01",NA
"3446","B",2019-05-22,NA,"S01",NA
"3447","B",2019-11-09,NA,"S01",NA
"3448","B",2019-03-07,NA,"S01",NA
"3449","B",2018-12-13,NA,"S01",NA
"3450","B",2018-08-01,NA,"S01",NA
"3451","B",2019-08-11,NA,"S01",NA
"3452","B",2019-08-26,NA,"K02",NA
"3453","B",2019-08-24,NA,"S01",NA
"3454","B",2018-04-02,NA,"S01",NA
"3455","B",2019-10-19,NA,"K02",NA
"3456","B",2019-04-25,NA,"K02",NA
"3457","B",2019-01-07,NA,"S01",NA
"3458","B",2019-03-10,NA,"S01",NA
"3459","B",2019-12-11,NA,"S01",NA
"3460","B",2019-02-15,2019-12-31,"K02","Key not responding"
"3461","B",2019-11-16,NA,"S01",NA
"3462","B",2018-05-19,NA,"S01",NA
"3463","B",2019-09-03,NA,"S01",NA
"3464","B",2018-06-05,NA,"S01",NA
"3465","B",2018-02-02,NA,"S01",NA
"3466","B",2018-12-09,NA,"S01",NA
"3467","B",2019-12-19,NA,"S01",NA
"3468","B",2019-12-12,NA,"S01",NA
"3469","B",2018-04-13,NA,"S01",NA
"3470","B",2019-01-05,NA,"S01",NA
"3471","B",2019-12-30,NA,"S01",NA
"3472","B",2019-12-09,NA,"S01",NA
"3473","B",2018-08-23,NA,"S01",NA
"3474","B",2019-01-24,NA,"S01",NA
"3475","B",2019-11-18,NA,"S01",NA
"3476","B",2018-12-04,NA,"S01",NA
"3477","B",2018-12-10,NA,"S01",NA
"3478","B",2019-12-30,NA,"K02",NA
"3479","B",2018-11-12,2019-10-06,"S01","Screen shutdown"
"3480","B",2018-06-08,NA,"S01",NA
"3481","B",2019-06-27,NA,"S01",NA
"3482","B",2019-09-29,NA,"S01",NA
"3483","B",2019-08-22,NA,"S01",NA
"3484","B",2019-08-28,2019-11-01,"S01","Screen shutdown"
"3485","B",2019-01-08,NA,"S01",NA
"3486","B",2019-11-28,NA,"S01",NA
"3487","B",2019-12-01,2020-01-07,"S01","Screen shutdown"
"3488","B",2018-10-19,NA,"S01",NA
"3489","B",2019-06-07,NA,"S01",NA
"3490","B",2019-08-04,NA,"K02",NA
"3491","B",2018-11-18,NA,"S01",NA
"3492","B",2019-10-18,NA,"S01",NA
"3493","B",2019-09-23,NA,"S01",NA
"3494","B",2019-08-22,NA,"S01",NA
"3495","B",2019-10-14,NA,"S01",NA
"3496","B",2019-10-30,NA,"S01",NA
"3497","B",2018-08-10,NA,"S01",NA
"3498","B",2019-09-04,NA,"S01",NA
"3499","B",2018-05-08,NA,"S01",NA
"3500","B",2019-12-04,NA,"S01",NA
"3501","B",2018-12-28,NA,"K02",NA
"3502","B",2019-11-22,NA,"S01",NA
"3503","B",2018-12-13,2019-05-22,"K02","Key not responding"
"3504","B",2019-07-06,NA,"S01",NA
"3505","B",2019-08-07,NA,"S01",NA
"3506","B",2019-12-29,NA,"S01",NA
"3507","B",2018-05-20,NA,"S01",NA
"3508","B",2019-09-13,NA,"S01",NA
"3509","B",2019-12-07,NA,"S01",NA
"3510","B",2019-07-07,NA,"S01",NA
"3511","B",2019-10-06,NA,"S01",NA
"3512","B",2019-08-15,2019-10-15,"S01","Screen shutdown"
"3513","B",2019-07-16,NA,"S01",NA
"3514","B",2019-06-03,NA,"S01",NA
"3515","B",2018-11-28,NA,"S01",NA
"3516","B",2019-12-14,NA,"S01",NA
"3517","B",2019-10-06,NA,"S01",NA
"3518","B",2018-11-20,NA,"S01",NA
"3519","B",2019-09-16,NA,"S01",NA
"3520","B",2019-04-22,NA,"S01",NA
"3521","B",2019-06-07,NA,"K02",NA
"3522","B",2019-09-01,NA,"K02",NA
"3523","B",2019-04-06,2019-08-28,"K02","Key not responding"
"3524","B",2018-08-31,NA,"S01",NA
"3525","B",2019-09-05,NA,"S01",NA
"3526","B",2019-07-24,NA,"S01",NA
"3527","B",2019-06-28,NA,"S01",NA
"3528","B",2019-12-06,NA,"S01",NA
"3529","B",2019-04-29,NA,"S01",NA
"3530","B",2019-12-07,NA,"S01",NA
"3531","B",2019-06-28,NA,"S01",NA
"3532","B",2019-10-07,NA,"S01",NA
"3533","B",2019-11-01,NA,"K02",NA
"3534","B",2019-10-07,NA,"K02",NA
"3535","B",2019-12-18,NA,"S01",NA
"3536","B",2019-08-28,NA,"S01",NA
"3537","B",2018-07-25,NA,"S01",NA
"3538","B",2018-11-11,NA,"S01",NA
